date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:51:21	152682/152682	---MCZ	200	added ('OK')	text/html	etag:cacheable:2f8e246e8c98c82b44d8179ebc993270	https://toytown-ishi.myshopify.com/es/blogs/toy/upon-of-seasons-earth-dominion	C:/My%20Web%20Sites/baby%20brand/toytown-ishi.myshopify.com/es/blogs/toy/upon-of-seasons-earth-dominion.html	(from https://toytown-ishi.myshopify.com/es)
09:51:21	152085/152085	---MCZ	200	added ('OK')	text/html	etag:cacheable:d5de42a06645816d3161d282acb43189	https://toytown-ishi.myshopify.com/es/blogs/toy/upon-of-seasons-earth-dominion2	C:/My%20Web%20Sites/baby%20brand/toytown-ishi.myshopify.com/es/blogs/toy/upon-of-seasons-earth-dominion2.html	(from https://toytown-ishi.myshopify.com/es)
09:51:23	152148/152148	---MCZ	200	added ('OK')	text/html	etag:cacheable:e346f8513ec8e389070ff28ee8a0d94b	https://toytown-ishi.myshopify.com/es/blogs/toy/nostro-expetenda-voluptatum-sit-ex	C:/My%20Web%20Sites/baby%20brand/toytown-ishi.myshopify.com/es/blogs/toy/nostro-expetenda-voluptatum-sit-ex.html	(from https://toytown-ishi.myshopify.com/es)
09:51:23	152022/152022	---MCZ	200	added ('OK')	text/html	etag:cacheable:283ed6eb83a1c7208d757ede288ba6a7	https://toytown-ishi.myshopify.com/es/blogs/toy/nec-intellegat-deseruisse-te	C:/My%20Web%20Sites/baby%20brand/toytown-ishi.myshopify.com/es/blogs/toy/nec-intellegat-deseruisse-te.html	(from https://toytown-ishi.myshopify.com/es)
09:51:24	153119/153119	---MCZ	200	added ('OK')	text/html	etag:cacheable:99f6f7f359ae187646a8ef893c9f5fce	https://toytown-ishi.myshopify.com/es/blogs/toy/lorem-ipsum-dolor-sit-amet	C:/My%20Web%20Sites/baby%20brand/toytown-ishi.myshopify.com/es/blogs/toy/lorem-ipsum-dolor-sit-amet.html	(from https://toytown-ishi.myshopify.com/es)
09:51:24	332000/332000	---MCZ	200	added ('OK')	text/html	etag:cacheable:6385da9627fa9261417ebfef539c2e02	https://toytown-ishi.myshopify.com/es/collections/new-babytoy	C:/My%20Web%20Sites/baby%20brand/toytown-ishi.myshopify.com/es/collections/new-babytoy.html	(from https://toytown-ishi.myshopify.com/es)
09:51:25	328198/328198	---MCZ	200	added ('OK')	text/html	etag:cacheable:bf8eb41b600060a6549fe7d7a8109745	https://toytown-ishi.myshopify.com/es/collections/special-babytoy	C:/My%20Web%20Sites/baby%20brand/toytown-ishi.myshopify.com/es/collections/special-babytoy.html	(from https://toytown-ishi.myshopify.com/es)
09:51:26	536948/536948	---MCZ	200	added ('OK')	text/html	etag:cacheable:ba3597b7faed130829db54fe124c9500	https://toytown-ishi.myshopify.com/en-gb/	C:/My%20Web%20Sites/baby%20brand/toytown-ishi.myshopify.com/en-gb/index.html	(from https://toytown-ishi.myshopify.com/en-gb)
09:51:26	320803/320803	---MCZ	200	added ('OK')	text/html	etag:cacheable:aebb77ba7d59521c5a9dec6823fc4c1e	https://toytown-ishi.myshopify.com/en-gb/collections/new-product	C:/My%20Web%20Sites/baby%20brand/toytown-ishi.myshopify.com/en-gb/collections/new-product.html	(from https://toytown-ishi.myshopify.com/en-gb)
09:51:27	317716/317716	---MCZ	200	added ('OK')	text/html	etag:cacheable:91aae5666cbca4aa447877d859187c1b	https://toytown-ishi.myshopify.com/en-gb/collections/onesie	C:/My%20Web%20Sites/baby%20brand/toytown-ishi.myshopify.com/en-gb/collections/onesie.html	(from https://toytown-ishi.myshopify.com/en-gb)
09:51:27	320555/320555	---MCZ	200	added ('OK')	text/html	etag:cacheable:1743cd3b8dd6aa9577af1aa3538d18f3	https://toytown-ishi.myshopify.com/en-gb/collections/toy	C:/My%20Web%20Sites/baby%20brand/toytown-ishi.myshopify.com/en-gb/collections/toy.html	(from https://toytown-ishi.myshopify.com/en-gb)
09:51:29	318190/318190	---MCZ	200	added ('OK')	text/html	etag:cacheable:329d7cdd32d35323b4e0f0e73eb593bb	https://toytown-ishi.myshopify.com/en-gb/collections/ring-rattles	C:/My%20Web%20Sites/baby%20brand/toytown-ishi.myshopify.com/en-gb/collections/ring-rattles.html	(from https://toytown-ishi.myshopify.com/en-gb)
09:51:30	307874/307874	---MCZ	200	added ('OK')	text/html	etag:cacheable:eac1ccc4c9b24c05ff20efe6903a1aea	https://toytown-ishi.myshopify.com/en-gb/collections/teddies	C:/My%20Web%20Sites/baby%20brand/toytown-ishi.myshopify.com/en-gb/collections/teddies.html	(from https://toytown-ishi.myshopify.com/en-gb)
09:51:30	315637/315637	---MCZ	200	added ('OK')	text/html	etag:cacheable:1e2ecf806026714d1c7677fd5bd6e8f2	https://toytown-ishi.myshopify.com/en-gb/collections/special-product	C:/My%20Web%20Sites/baby%20brand/toytown-ishi.myshopify.com/en-gb/collections/special-product.html	(from https://toytown-ishi.myshopify.com/en-gb)
09:51:31	182271/182271	---MCZ	200	added ('OK')	text/html	etag:cacheable:a442379fd4c4b65d630c35c6e038a1df	https://toytown-ishi.myshopify.com/en-gb/products/autem-euaiure	C:/My%20Web%20Sites/baby%20brand/toytown-ishi.myshopify.com/en-gb/products/autem-euaiure.html	(from https://toytown-ishi.myshopify.com/en-gb)
09:51:31	121527/121527	---MCZ	200	added ('OK')	text/html	etag:cacheable:16a2ce23599c3d40758458bd80670dc4	https://toytown-ishi.myshopify.com/en-gb/collections	C:/My%20Web%20Sites/baby%20brand/toytown-ishi.myshopify.com/en-gb/collections.html	(from https://toytown-ishi.myshopify.com/en-gb)
09:51:32	117731/117731	---MCZ	200	added ('OK')	text/html	etag:cacheable:6f0b610ad13d0685b63a8fcbdc11bebc	https://toytown-ishi.myshopify.com/en-gb/pages/about-us	C:/My%20Web%20Sites/baby%20brand/toytown-ishi.myshopify.com/en-gb/pages/about-us.html	(from https://toytown-ishi.myshopify.com/en-gb)
09:51:32	117300/117300	---MCZ	200	added ('OK')	text/html	etag:cacheable:761ecbf5ac900a6f81eb2e9bd0edf50a	https://toytown-ishi.myshopify.com/en-gb/pages/contact	C:/My%20Web%20Sites/baby%20brand/toytown-ishi.myshopify.com/en-gb/pages/contact.html	(from https://toytown-ishi.myshopify.com/en-gb)
09:51:32	115498/115498	---MCZ	200	added ('OK')	text/html	etag:cacheable:13b9aa44497c2b16eded975fd762d269	https://toytown-ishi.myshopify.com/en-gb/pages/wishlist	C:/My%20Web%20Sites/baby%20brand/toytown-ishi.myshopify.com/en-gb/pages/wishlist.html	(from https://toytown-ishi.myshopify.com/en-gb)
09:51:33	124309/124309	---MCZ	200	added ('OK')	text/html	etag:cacheable:b9fc21c077d1f2382a83de4177ac0d39	https://toytown-ishi.myshopify.com/en-gb/pages/faq	C:/My%20Web%20Sites/baby%20brand/toytown-ishi.myshopify.com/en-gb/pages/faq.html	(from https://toytown-ishi.myshopify.com/en-gb)
09:51:34	139403/139403	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:d410cf41cc83d897185bbaf93213dc97	https://toytown-ishi.myshopify.com/en-gb/abcd	C:/My%20Web%20Sites/baby%20brand/toytown-ishi.myshopify.com/en-gb/abcd	(from https://toytown-ishi.myshopify.com/en-gb)
09:51:34	125434/125434	---MCZ	200	added ('OK')	text/html	etag:cacheable:0997ca9d02b7c95a6da6429a660d761a	https://toytown-ishi.myshopify.com/en-gb/blogs/toy	C:/My%20Web%20Sites/baby%20brand/toytown-ishi.myshopify.com/en-gb/blogs/toy.html	(from https://toytown-ishi.myshopify.com/en-gb)
09:51:35	163344/163344	---MCZ	200	added ('OK')	text/html	etag:cacheable:39ba639c6db41072155e7832fe376a0a	https://toytown-ishi.myshopify.com/en-gb/products/authletic-stud	C:/My%20Web%20Sites/baby%20brand/toytown-ishi.myshopify.com/en-gb/products/authletic-stud.html	(from https://toytown-ishi.myshopify.com/en-gb)
09:51:35	175559/175559	---MCZ	200	added ('OK')	text/html	etag:cacheable:45a3be4b634dbe78f6b74d9c2762f54c	https://toytown-ishi.myshopify.com/en-gb/products/skillofun-junior	C:/My%20Web%20Sites/baby%20brand/toytown-ishi.myshopify.com/en-gb/products/skillofun-junior.html	(from https://toytown-ishi.myshopify.com/en-gb)
09:51:36	159853/159853	---MCZ	200	added ('OK')	text/html	etag:cacheable:11516ebd2a476af12bc436b5d6e56d52	https://toytown-ishi.myshopify.com/en-gb/products/crinkle-leaf	C:/My%20Web%20Sites/baby%20brand/toytown-ishi.myshopify.com/en-gb/products/crinkle-leaf.html	(from https://toytown-ishi.myshopify.com/en-gb)
09:51:37	181000/181000	---MCZ	200	added ('OK')	text/html	etag:cacheable:83d2a14554941c1289141a85cfcc58c0	https://toytown-ishi.myshopify.com/en-gb/products/corporis-suscipit	C:/My%20Web%20Sites/baby%20brand/toytown-ishi.myshopify.com/en-gb/products/corporis-suscipit.html	(from https://toytown-ishi.myshopify.com/en-gb)
09:51:37	174813/174813	---MCZ	200	added ('OK')	text/html	etag:cacheable:412394ddee15a1d89f4bb6e875d61680	https://toytown-ishi.myshopify.com/en-gb/products/deuter-black-tour-bag	C:/My%20Web%20Sites/baby%20brand/toytown-ishi.myshopify.com/en-gb/products/deuter-black-tour-bag.html	(from https://toytown-ishi.myshopify.com/en-gb)
09:51:38	182423/182423	---MCZ	200	added ('OK')	text/html	etag:cacheable:452e65815ae78878818487fffb82b9e1	https://toytown-ishi.myshopify.com/en-gb/products/brown-cushion	C:/My%20Web%20Sites/baby%20brand/toytown-ishi.myshopify.com/en-gb/products/brown-cushion.html	(from https://toytown-ishi.myshopify.com/en-gb)
09:51:38	172734/172734	---MCZ	200	added ('OK')	text/html	etag:cacheable:dede1b39c5622c6bd957af03c82fabad	https://toytown-ishi.myshopify.com/en-gb/products/comdaq-stroller	C:/My%20Web%20Sites/baby%20brand/toytown-ishi.myshopify.com/en-gb/products/comdaq-stroller.html	(from https://toytown-ishi.myshopify.com/en-gb)
09:51:39	160059/160059	---MCZ	200	added ('OK')	text/html	etag:cacheable:e30de18e79c0468f4f9154509c5ce061	https://toytown-ishi.myshopify.com/en-gb/products/woollen-strings	C:/My%20Web%20Sites/baby%20brand/toytown-ishi.myshopify.com/en-gb/products/woollen-strings.html	(from https://toytown-ishi.myshopify.com/en-gb)
09:51:39	161501/161501	---MCZ	200	added ('OK')	text/html	etag:cacheable:04081f48e3fa6b54f40385ed44573208	https://toytown-ishi.myshopify.com/en-gb/products/shake-spin-lion	C:/My%20Web%20Sites/baby%20brand/toytown-ishi.myshopify.com/en-gb/products/shake-spin-lion.html	(from https://toytown-ishi.myshopify.com/en-gb)
09:51:40	182196/182196	---MCZ	200	added ('OK')	text/html	etag:cacheable:f31e0555a18df13550b6eef823599d91	https://toytown-ishi.myshopify.com/en-gb/products/sensory-sweet	C:/My%20Web%20Sites/baby%20brand/toytown-ishi.myshopify.com/en-gb/products/sensory-sweet.html	(from https://toytown-ishi.myshopify.com/en-gb)
09:51:41	113850/113850	---MCZ	200	added ('OK')	text/html	etag:cacheable:16befe47d8c8ed547f715aeb5763ca27	https://toytown-ishi.myshopify.com/en-gb/pages/sizechart	C:/My%20Web%20Sites/baby%20brand/toytown-ishi.myshopify.com/en-gb/pages/sizechart.html	(from https://toytown-ishi.myshopify.com/en-gb)
09:51:41	181842/181842	---MCZ	200	added ('OK')	text/html	etag:cacheable:216d82f22eefccbfe854a050dcfc9899	https://toytown-ishi.myshopify.com/en-gb/products/critter-teddy	C:/My%20Web%20Sites/baby%20brand/toytown-ishi.myshopify.com/en-gb/products/critter-teddy.html	(from https://toytown-ishi.myshopify.com/en-gb)
09:51:42	177610/177610	---MCZ	200	added ('OK')	text/html	etag:cacheable:ecb3c99fd10feb74966dae535e8bcf3f	https://toytown-ishi.myshopify.com/en-gb/products/aroma-mocha	C:/My%20Web%20Sites/baby%20brand/toytown-ishi.myshopify.com/en-gb/products/aroma-mocha.html	(from https://toytown-ishi.myshopify.com/en-gb)
09:51:42	149364/149364	---MCZ	200	added ('OK')	text/html	etag:cacheable:02d50036c98d06078d3a45dfcb891ffb	https://toytown-ishi.myshopify.com/en-gb/blogs/toy/christmas-sale-is-here-7	C:/My%20Web%20Sites/baby%20brand/toytown-ishi.myshopify.com/en-gb/blogs/toy/christmas-sale-is-here-7.html	(from https://toytown-ishi.myshopify.com/en-gb)
09:51:43	149060/149060	---MCZ	200	added ('OK')	text/html	etag:cacheable:0e04c293ce9870c3155cce86d70e0464	https://toytown-ishi.myshopify.com/en-gb/blogs/toy/upon-of-seasons-earth-dominion	C:/My%20Web%20Sites/baby%20brand/toytown-ishi.myshopify.com/en-gb/blogs/toy/upon-of-seasons-earth-dominion.html	(from https://toytown-ishi.myshopify.com/en-gb)
09:51:45	148465/148465	---MCZ	200	added ('OK')	text/html	etag:cacheable:af4a0b1257d7a7b7c5e38a4dfc797800	https://toytown-ishi.myshopify.com/en-gb/blogs/toy/upon-of-seasons-earth-dominion2	C:/My%20Web%20Sites/baby%20brand/toytown-ishi.myshopify.com/en-gb/blogs/toy/upon-of-seasons-earth-dominion2.html	(from https://toytown-ishi.myshopify.com/en-gb)
09:51:45	148522/148522	---MCZ	200	added ('OK')	text/html	etag:cacheable:307333ab60f7a766eec12a53a992e1c3	https://toytown-ishi.myshopify.com/en-gb/blogs/toy/nostro-expetenda-voluptatum-sit-ex	C:/My%20Web%20Sites/baby%20brand/toytown-ishi.myshopify.com/en-gb/blogs/toy/nostro-expetenda-voluptatum-sit-ex.html	(from https://toytown-ishi.myshopify.com/en-gb)
09:51:46	148408/148408	---MCZ	200	added ('OK')	text/html	etag:cacheable:e1bce11e77eba53334c97d83c9a07bb3	https://toytown-ishi.myshopify.com/en-gb/blogs/toy/nec-intellegat-deseruisse-te	C:/My%20Web%20Sites/baby%20brand/toytown-ishi.myshopify.com/en-gb/blogs/toy/nec-intellegat-deseruisse-te.html	(from https://toytown-ishi.myshopify.com/en-gb)
09:51:46	149622/149622	---MCZ	200	added ('OK')	text/html	etag:cacheable:ecbfadd82e3dad3226e4c9eefa69ef7d	https://toytown-ishi.myshopify.com/en-gb/blogs/toy/lorem-ipsum-dolor-sit-amet	C:/My%20Web%20Sites/baby%20brand/toytown-ishi.myshopify.com/en-gb/blogs/toy/lorem-ipsum-dolor-sit-amet.html	(from https://toytown-ishi.myshopify.com/en-gb)
09:51:47	321588/321588	---MCZ	200	added ('OK')	text/html	etag:cacheable:bd4c1562673d4f24518e0b1187439856	https://toytown-ishi.myshopify.com/en-gb/collections/new-babytoy	C:/My%20Web%20Sites/baby%20brand/toytown-ishi.myshopify.com/en-gb/collections/new-babytoy.html	(from https://toytown-ishi.myshopify.com/en-gb)
09:51:48	317744/317744	---MCZ	200	added ('OK')	text/html	etag:cacheable:add1096f6849d7772ce0b66d9bcb950a	https://toytown-ishi.myshopify.com/en-gb/collections/special-babytoy	C:/My%20Web%20Sites/baby%20brand/toytown-ishi.myshopify.com/en-gb/collections/special-babytoy.html	(from https://toytown-ishi.myshopify.com/en-gb)
09:51:48	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2031%20Jan%202023%2004:21:48%20GMT	https://cdn.shopify.com/s/files/1/0199/7497/9684/t/25/assets/owl.video.play.png	C:/My%20Web%20Sites/baby%20brand/cdn.shopify.com/s/files/1/0199/7497/9684/t/25/assets/owl.video.play.166.delayed	(from https://cdn.shopify.com/s/files/1/0199/7497/9684/t/25/assets/includes.min.css?v=76577207104680680741641382719)
09:51:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Jan%202023%2004:21:48%20GMT	http://cdn.shopify.com/s/files/1/0199/7497/9684/t/25/assets/comment-blog.jpg?v=171821039273202994981641382713	C:/My%20Web%20Sites/baby%20brand/cdn.shopify.com/s/files/1/0199/7497/9684/t/25/assets/comment-blog.16739c7.delayed	(from https://cdn.shopify.com/s/files/1/0199/7497/9684/t/25/assets/base.css?v=145680604238084638381670652407)
09:51:49	1065/1065	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Jan%202023%2004:21:49%20GMT	https://cdn.shopify.com/s/files/1/0199/7497/9684/t/25/assets/comment-blog.jpg?v=171821039273202994981641382713	C:/My%20Web%20Sites/baby%20brand/cdn.shopify.com/s/files/1/0199/7497/9684/t/25/assets/comment-blog39c7.jpg	(from https://cdn.shopify.com/s/files/1/0199/7497/9684/t/25/assets/base.css?v=145680604238084638381670652407)
09:51:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Jan%202023%2004:21:49%20GMT	http://cdn.shopify.com/s/files/1/0199/7497/9684/t/25/assets/nav-pattern.png?v=132931785247413252661641382721	C:/My%20Web%20Sites/baby%20brand/cdn.shopify.com/s/files/1/0199/7497/9684/t/25/assets/nav-pattern11a4.png	(from https://cdn.shopify.com/s/files/1/0199/7497/9684/t/25/assets/theme.css?v=130578249682409993331664167078)
09:51:50	384/384	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Jan%202023%2004:21:50%20GMT	https://cdn.shopify.com/s/files/1/0199/7497/9684/t/25/assets/nav-pattern.png?v=132931785247413252661641382721	C:/My%20Web%20Sites/baby%20brand/cdn.shopify.com/s/files/1/0199/7497/9684/t/25/assets/nav-pattern11a4.png	(from https://cdn.shopify.com/s/files/1/0199/7497/9684/t/25/assets/theme.css?v=130578249682409993331664167078)
09:51:50	142355/142355	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:0a6c8249ebea30e595ab32a3700b5f75	https://toytown-ishi.myshopify.com/pages/GET	C:/My%20Web%20Sites/baby%20brand/toytown-ishi.myshopify.com/pages/GET	(from https://toytown-ishi.myshopify.com/pages/wishlist)
09:51:51	142355/142355	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:0a6c8249ebea30e595ab32a3700b5f75	https://toytown-ishi.myshopify.com/pages/POST	C:/My%20Web%20Sites/baby%20brand/toytown-ishi.myshopify.com/pages/POST	(from https://toytown-ishi.myshopify.com/pages/wishlist)
09:51:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Jan%202023%2004:21:51%20GMT	http://cdn.shopify.com/s/files/1/0199/7497/9684/collections/cat_156fc216-1268-4098-b95d-32b177acbaf2.png?v=1548939360	C:/My%20Web%20Sites/baby%20brand/cdn.shopify.com/s/files/1/0199/7497/9684/collections/cat_156fc216-1268-4098-b95d-32b177acbaf2d939.png	(from https://toytown-ishi.myshopify.com/collections/new-product)
09:51:53	65100/65100	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:32c0b3a139c3c51fffeff1de00baafe3	https://toytown-ishi.myshopify.com/collections/new-product.atom	C:/My%20Web%20Sites/baby%20brand/toytown-ishi.myshopify.com/collections/new-product.atom	(from https://toytown-ishi.myshopify.com/collections/new-product)
09:51:53	222201/222201	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Jan%202023%2004:21:52%20GMT	https://cdn.shopify.com/s/files/1/0199/7497/9684/collections/cat_156fc216-1268-4098-b95d-32b177acbaf2.png?v=1548939360	C:/My%20Web%20Sites/baby%20brand/cdn.shopify.com/s/files/1/0199/7497/9684/collections/cat_156fc216-1268-4098-b95d-32b177acbaf2d939.png	(from https://toytown-ishi.myshopify.com/collections/new-product)
09:51:54	329069/329069	---MCZ	200	added ('OK')	text/html	etag:cacheable:16bd28b4e62790d597269964c24fc7af	https://toytown-ishi.myshopify.com/collections/new-product?page=2	C:/My%20Web%20Sites/baby%20brand/toytown-ishi.myshopify.com/collections/new-product4658.html	(from https://toytown-ishi.myshopify.com/collections/new-product)
09:51:54	45434/45434	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:540885d4d54f1f79b5a1b9063db1244c	https://toytown-ishi.myshopify.com/collections/new-product.oembed	C:/My%20Web%20Sites/baby%20brand/toytown-ishi.myshopify.com/collections/new-product.oembed	(from https://toytown-ishi.myshopify.com/collections/new-product)
09:51:55	142355/142355	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:0a6c8249ebea30e595ab32a3700b5f75	https://toytown-ishi.myshopify.com/collections/GET	C:/My%20Web%20Sites/baby%20brand/toytown-ishi.myshopify.com/collections/GET	(from https://toytown-ishi.myshopify.com/collections/new-product)
09:51:55	142355/142355	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:0a6c8249ebea30e595ab32a3700b5f75	https://toytown-ishi.myshopify.com/collections/POST	C:/My%20Web%20Sites/baby%20brand/toytown-ishi.myshopify.com/collections/POST	(from https://toytown-ishi.myshopify.com/collections/new-product)
09:51:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Jan%202023%2004:21:56%20GMT	http://cdn.shopify.com/s/files/1/0199/7497/9684/products/16_2941af15-e9e6-4b4e-8a58-8b372d7599ae_533x.jpg?v=1569688044	C:/My%20Web%20Sites/baby%20brand/cdn.shopify.com/s/files/1/0199/7497/9684/products/16_2941af15-e9e6-4b4e-8a58-8b372d7599ae_533xe55e.jpg	(from https://toytown-ishi.myshopify.com/collections/new-product)
09:51:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Jan%202023%2004:21:57%20GMT	http://cdn.shopify.com/s/files/1/0199/7497/9684/products/17_13dc5dad-9552-4af9-ba0c-5e9caa10d1b1_533x.jpg?v=1569688044	C:/My%20Web%20Sites/baby%20brand/cdn.shopify.com/s/files/1/0199/7497/9684/products/17_13dc5dad-9552-4af9-ba0c-5e9caa10d1b1_533xe55e.jpg	(from https://toytown-ishi.myshopify.com/collections/new-product)
09:51:58	40706/40706	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Jan%202023%2004:21:57%20GMT	https://cdn.shopify.com/s/files/1/0199/7497/9684/products/16_2941af15-e9e6-4b4e-8a58-8b372d7599ae_533x.jpg?v=1569688044	C:/My%20Web%20Sites/baby%20brand/cdn.shopify.com/s/files/1/0199/7497/9684/products/16_2941af15-e9e6-4b4e-8a58-8b372d7599ae_533xe55e.jpg	(from https://toytown-ishi.myshopify.com/collections/new-product)
09:51:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Jan%202023%2004:21:59%20GMT	http://cdn.shopify.com/s/files/1/0199/7497/9684/products/12_f50b90a1-8c5e-4ded-bf53-ef138619a2e4_533x.jpg?v=1569636120	C:/My%20Web%20Sites/baby%20brand/cdn.shopify.com/s/files/1/0199/7497/9684/products/12_f50b90a1-8c5e-4ded-bf53-ef138619a2e4_533xb8c5.jpg	(from https://toytown-ishi.myshopify.com/collections/new-product)
09:51:59	23785/23785	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Jan%202023%2004:21:59%20GMT	https://cdn.shopify.com/s/files/1/0199/7497/9684/products/17_13dc5dad-9552-4af9-ba0c-5e9caa10d1b1_533x.jpg?v=1569688044	C:/My%20Web%20Sites/baby%20brand/cdn.shopify.com/s/files/1/0199/7497/9684/products/17_13dc5dad-9552-4af9-ba0c-5e9caa10d1b1_533xe55e.jpg	(from https://toytown-ishi.myshopify.com/collections/new-product)
09:51:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Jan%202023%2004:21:59%20GMT	http://cdn.shopify.com/s/files/1/0199/7497/9684/products/13_5d4df15a-a774-47a3-a5f3-0f850617c135_533x.jpg?v=1569636121	C:/My%20Web%20Sites/baby%20brand/cdn.shopify.com/s/files/1/0199/7497/9684/products/13_5d4df15a-a774-47a3-a5f3-0f850617c135_533xc5f4.jpg	(from https://toytown-ishi.myshopify.com/collections/new-product)
09:51:59	24278/24278	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Jan%202023%2004:21:59%20GMT	https://cdn.shopify.com/s/files/1/0199/7497/9684/products/12_f50b90a1-8c5e-4ded-bf53-ef138619a2e4_533x.jpg?v=1569636120	C:/My%20Web%20Sites/baby%20brand/cdn.shopify.com/s/files/1/0199/7497/9684/products/12_f50b90a1-8c5e-4ded-bf53-ef138619a2e4_533xb8c5.jpg	(from https://toytown-ishi.myshopify.com/collections/new-product)
09:52:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Jan%202023%2004:22:00%20GMT	http://cdn.shopify.com/s/files/1/0199/7497/9684/products/4_1d437bc1-a53f-493c-9e25-e156ab3e03c4_533x.jpg?v=1569636062	C:/My%20Web%20Sites/baby%20brand/cdn.shopify.com/s/files/1/0199/7497/9684/products/4_1d437bc1-a53f-493c-9e25-e156ab3e03c4_533x9eef.jpg	(from https://toytown-ishi.myshopify.com/collections/new-product)
09:52:01	24560/24560	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Jan%202023%2004:22:00%20GMT	https://cdn.shopify.com/s/files/1/0199/7497/9684/products/13_5d4df15a-a774-47a3-a5f3-0f850617c135_533x.jpg?v=1569636121	C:/My%20Web%20Sites/baby%20brand/cdn.shopify.com/s/files/1/0199/7497/9684/products/13_5d4df15a-a774-47a3-a5f3-0f850617c135_533xc5f4.jpg	(from https://toytown-ishi.myshopify.com/collections/new-product)
09:52:01	12951/12951	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Jan%202023%2004:22:01%20GMT	https://cdn.shopify.com/s/files/1/0199/7497/9684/products/4_1d437bc1-a53f-493c-9e25-e156ab3e03c4_533x.jpg?v=1569636062	C:/My%20Web%20Sites/baby%20brand/cdn.shopify.com/s/files/1/0199/7497/9684/products/4_1d437bc1-a53f-493c-9e25-e156ab3e03c4_533x9eef.jpg	(from https://toytown-ishi.myshopify.com/collections/new-product)
09:52:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Jan%202023%2004:22:01%20GMT	http://cdn.shopify.com/s/files/1/0199/7497/9684/products/5_05b3a427-db55-44dc-ac66-4b8e307034fb_533x.jpg?v=1569636063	C:/My%20Web%20Sites/baby%20brand/cdn.shopify.com/s/files/1/0199/7497/9684/products/5_05b3a427-db55-44dc-ac66-4b8e307034fb_533x5e8b.jpg	(from https://toytown-ishi.myshopify.com/collections/new-product)
09:52:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Jan%202023%2004:22:02%20GMT	http://cdn.shopify.com/s/files/1/0199/7497/9684/files/left_cc0b7bef-92e1-4372-81ff-6623bd7895cc.png?v=1613716760	C:/My%20Web%20Sites/baby%20brand/cdn.shopify.com/s/files/1/0199/7497/9684/files/left_cc0b7bef-92e1-4372-81ff-6623bd7895cc4c86.png	(from https://toytown-ishi.myshopify.com/collections/new-product)
09:52:03	67295/67295	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Jan%202023%2004:22:02%20GMT	https://cdn.shopify.com/s/files/1/0199/7497/9684/products/5_05b3a427-db55-44dc-ac66-4b8e307034fb_533x.jpg?v=1569636063	C:/My%20Web%20Sites/baby%20brand/cdn.shopify.com/s/files/1/0199/7497/9684/products/5_05b3a427-db55-44dc-ac66-4b8e307034fb_533x5e8b.jpg	(from https://toytown-ishi.myshopify.com/collections/new-product)
09:52:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Jan%202023%2004:22:04%20GMT	http://cdn.shopify.com/s/files/1/0199/7497/9684/products/6_77ae39f9-4bec-4914-8b40-92e9f025948a_533x.jpg?v=1569688041	C:/My%20Web%20Sites/baby%20brand/cdn.shopify.com/s/files/1/0199/7497/9684/products/6_77ae39f9-4bec-4914-8b40-92e9f025948a_533x5597.jpg	(from https://toytown-ishi.myshopify.com/collections/new-product)
